Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,MonthlyHours,TaxRate,OverallSatisfaction
34.0,No,Travel_Frequently,Sales,2,4,Marketing,2,Male,83,3,5,Manager,1,Single,22822.0,22822.0,3,No,12,4,0,4.0,2,5.0,2,2,274.96,0.0,2
25.0,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,98,2,3,Laboratory Technician,3,Single,2096.0,19294.0,9,Yes,13,4,0,2.0,3,2.0,0,0,196.88,0.89,2
42.0,No,Travel_Rarely,Human Resources,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,4434.0,19562.0,1,No,12,2,1,3.0,3,5.0,7,2,331.56,0.77,2
28.0,No,Travel_Rarely,Sales,9,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,5829.0,7655.0,1,No,20,1,0,3.0,2,9.0,5,1,109.36,0.24,2
49.0,Yes,Travel_Rarely,Sales,27,2,Life Sciences,2,Male,77,4,2,Sales Executive,3,Single,10339.0,10339.0,4,Yes,12,4,0,2.0,3,9.0,4,1,134.27,0.0,3
45.0,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,65,3,2,Manufacturing Director,2,Married,2132.0,15701.0,6,No,12,2,1,3.0,2,5.0,5,4,241.55,0.86,2
34.0,No,Travel_Frequently,Research & Development,10,3,Medical,3,Male,64,3,3,Manager,4,Single,21072.0,21072.0,2,No,25,2,0,5.0,4,10.0,2,0,329.25,0.0,3
36.0,No,Travel_Rarely,Human Resources,3,2,Human Resources,4,Male,57,3,1,Human Resources,2,Divorced,5237.0,22650.0,3,Yes,11,3,1,3.0,4,7.0,3,0,397.37,0.77,3
40.0,No,Non-Travel,Research & Development,13,1,Life Sciences,2,Female,53,3,1,Research Scientist,4,Single,13194.0,17241.0,3,No,18,1,0,2.0,3,1.0,2,0,325.3,0.23,2
28.0,No,Travel_Rarely,Research & Development,5,2,Life Sciences,4,Female,62,3,2,Laboratory Technician,2,Single,2585.0,9945.0,8,No,16,4,0,5.0,4,1.0,11,3,160.4,0.74,3
34.0,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,42,3,1,Research Scientist,4,Single,7756.0,15881.0,1,No,12,2,0,1.0,3,6.0,12,5,378.12,0.51,3
32.0,No,Non-Travel,Research & Development,8,3,Life Sciences,1,Male,55,3,2,Manufacturing Director,2,Divorced,23814.0,23814.0,4,No,21,3,1,2.0,4,3.0,0,0,432.98,0.0,2
46.0,No,Travel_Rarely,Sales,10,1,Marketing,4,Female,39,2,2,Sales Executive,2,Divorced,4615.0,11866.0,1,Yes,14,1,2,2.0,3,16.0,7,1,304.26,0.61,2
30.0,No,Travel_Frequently,Research & Development,8,5,Life Sciences,4,Female,69,3,2,Healthcare Representative,3,Single,2422.0,22049.0,2,Yes,17,1,0,2.0,3,3.0,0,0,319.55,0.89,2
28.0,No,Travel_Rarely,Sales,20,3,Life Sciences,4,Male,50,3,2,Sales Executive,3,Single,2080.0,23333.0,8,No,15,3,0,2.0,3,0.0,3,0,466.66,0.91,3
31.0,No,Travel_Frequently,Research & Development,1,4,Life Sciences,1,Female,51,2,2,Manufacturing Director,3,Divorced,2689.0,4148.0,1,No,18,3,1,1.0,4,4.0,5,0,81.33,0.35,2
36.0,No,Travel_Rarely,Sales,8,1,Marketing,3,Female,84,3,2,Sales Executive,4,Married,5410.0,24008.0,0,No,19,2,1,2.0,3,16.0,2,1,285.81,0.77,3
21.0,Yes,Travel_Rarely,Human Resources,2,2,Technical Degree,1,Male,52,2,1,Human Resources,4,Single,3447.0,18437.0,1,No,12,3,0,2.0,4,3.0,0,0,354.56,0.81,2
26.0,No,Travel_Rarely,Research & Development,24,3,Medical,1,Male,49,1,1,Laboratory Technician,3,Single,2104.0,2867.0,2,No,14,3,0,2.0,3,7.0,2,1,58.51,0.27,2
48.0,No,Travel_Rarely,Research & Development,9,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,5486.0,11012.0,1,No,11,3,2,3.0,3,2.0,9,6,166.85,0.5,2
35.0,Yes,Travel_Rarely,Sales,5,3,Marketing,4,Male,34,3,1,Sales Representative,3,Single,6883.0,9150.0,1,Yes,13,2,0,3.0,3,7.0,0,0,269.12,0.25,3
46.0,Yes,Travel_Rarely,Research & Development,3,1,Life Sciences,2,Male,34,3,2,Manufacturing Director,3,Married,10022.0,10845.0,0,Yes,19,1,1,3.0,4,8.0,2,0,318.97,0.08,2
39.0,No,Non-Travel,Research & Development,7,3,Life Sciences,3,Male,43,3,3,Healthcare Representative,1,Married,6782.0,9262.0,8,No,16,1,1,2.0,2,5.0,0,0,215.4,0.27,2
54.0,No,Travel_Rarely,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,6992.0,10686.0,4,No,14,4,1,4.0,3,9.0,9,9,184.24,0.35,3
35.0,No,Travel_Rarely,Research & Development,10,4,Technical Degree,3,Female,38,3,1,Research Scientist,3,Married,4487.0,6161.0,3,No,22,2,2,3.0,2,5.0,3,3,162.13,0.27,2
36.0,No,Travel_Rarely,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,5079.0,14293.0,2,No,19,4,2,3.0,4,7.0,2,0,201.31,0.64,3
56.0,No,Travel_Rarely,Research & Development,10,3,Medical,3,Female,98,3,1,Laboratory Technician,1,Married,2066.0,17663.0,6,No,20,2,1,2.0,3,3.0,4,0,180.23,0.88,2
37.0,No,Travel_Rarely,Sales,2,1,Life Sciences,2,Female,77,3,2,Sales Executive,4,Single,8346.0,8346.0,4,Yes,13,3,0,2.0,4,3.0,5,0,108.39,0.0,3
34.0,No,Travel_Rarely,Research & Development,1,4,Medical,3,Female,92,1,3,Healthcare Representative,4,Divorced,5714.0,20467.0,3,No,20,3,1,3.0,4,11.0,0,0,222.47,0.72,3
29.0,No,Travel_Frequently,Research & Development,10,3,Other,2,Male,45,3,1,Laboratory Technician,4,Divorced,1091.0,9541.0,1,No,20,1,1,3.0,2,1.0,2,1,212.02,0.89,2
46.0,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,5843.0,5843.0,6,Yes,13,2,0,2.0,2,4.0,2,2,88.53,0.0,1
41.0,Yes,Travel_Frequently,Sales,2,3,Life Sciences,3,Male,90,2,1,Sales Representative,4,Single,9355.0,11882.0,7,No,14,3,0,5.0,4,8.0,0,0,132.02,0.21,3
32.0,No,Travel_Frequently,Research & Development,9,1,Life Sciences,3,Male,33,3,3,Manufacturing Director,2,Divorced,3068.0,14394.0,1,No,25,4,1,2.0,4,7.0,8,0,436.18,0.79,3
38.0,No,Travel_Rarely,Sales,10,4,Life Sciences,4,Male,88,2,2,Sales Executive,4,Divorced,24223.0,24223.0,2,Yes,14,3,3,2.0,3,3.0,0,0,275.26,0.0,3
58.0,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,2479.0,14120.0,1,No,12,2,0,4.0,2,1.0,3,1,313.78,0.82,2
25.0,No,Travel_Rarely,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,3669.0,9100.0,1,No,21,4,1,2.0,3,3.0,0,0,96.81,0.6,3
36.0,No,Travel_Rarely,Research & Development,16,4,Medical,3,Female,64,4,2,Manufacturing Director,3,Divorced,5775.0,6759.0,1,Yes,19,3,0,2.0,4,10.0,10,2,105.61,0.15,3
34.0,No,Travel_Rarely,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,4941.0,19627.0,3,Yes,13,2,1,2.0,3,8.0,7,4,272.6,0.75,3
31.0,No,Non-Travel,Research & Development,1,5,Life Sciences,2,Female,42,3,1,Research Scientist,4,Married,6932.0,7660.0,1,No,12,4,1,2.0,2,9.0,9,8,182.38,0.1,3
38.0,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Male,77,4,2,Manufacturing Director,3,Married,5118.0,5118.0,4,No,17,4,1,2.0,3,1.0,2,0,66.47,0.0,3
27.0,No,Travel_Rarely,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2517.0,3811.0,1,No,12,2,1,2.0,2,5.0,0,0,115.48,0.34,2
35.0,No,Non-Travel,Research & Development,2,1,Medical,2,Female,86,3,3,Manufacturing Director,3,Single,4148.0,19719.0,5,Yes,18,2,0,2.0,2,14.0,2,2,229.29,0.79,2
42.0,No,Travel_Frequently,Research & Development,9,4,Life Sciences,3,Male,94,3,1,Laboratory Technician,1,Divorced,20520.0,20520.0,1,No,20,2,2,2.0,3,2.0,3,0,218.3,0.0,2
35.0,Yes,Non-Travel,Research & Development,14,4,Other,3,Male,39,2,1,Laboratory Technician,2,Divorced,5762.0,10074.0,1,Yes,24,4,1,6.0,1,7.0,2,0,258.31,0.43,2
44.0,No,Travel_Frequently,Research & Development,19,3,Life Sciences,3,Male,85,3,2,Manufacturing Director,3,Married,2342.0,26493.0,3,No,17,1,3,2.0,2,5.0,3,0,311.68,0.91,2
30.0,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,75,4,2,Manufacturing Director,1,Single,11916.0,26085.0,6,Yes,12,4,0,2.0,3,9.0,7,4,347.8,0.54,2
32.0,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,3,Female,50,2,1,Laboratory Technician,3,Single,10422.0,12947.0,5,Yes,14,2,0,3.0,3,14.0,2,0,258.94,0.2,2
38.0,Yes,Travel_Rarely,Sales,12,3,Life Sciences,3,Female,90,4,1,Sales Representative,2,Single,5343.0,25422.0,1,No,15,4,0,2.0,3,10.0,0,0,282.47,0.79,3
37.0,No,Travel_Rarely,Research & Development,16,2,Medical,4,Female,96,4,1,Laboratory Technician,4,Divorced,2115.0,7324.0,1,Yes,13,2,2,3.0,2,17.0,0,0,76.29,0.71,3
33.0,Yes,Non-Travel,Sales,6,4,Life Sciences,2,Female,76,1,2,Sales Executive,3,Married,5147.0,20739.0,4,Yes,18,2,0,2.0,2,11.0,7,7,272.88,0.75,2
33.0,No,Travel_Rarely,Sales,4,1,Marketing,3,Male,87,2,2,Sales Executive,1,Married,2500.0,18154.0,1,No,12,1,0,2.0,4,3.0,2,0,208.67,0.86,2
45.0,No,Non-Travel,Sales,3,4,Marketing,1,Male,99,3,2,Sales Executive,2,Single,4385.0,20763.0,3,Yes,16,4,0,2.0,3,10.0,4,0,209.73,0.79,2
